player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,League
Lucas Piazon,br BRA,"MF,FW",Chievo,24,1994,4.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.15,0.02,0.16,0.15,0.16,0.9,1.0,1.0,1.0,100.0,1.07,1.07,0.0,0.0,0.14,-0.1,-0.1,25.0,38.0,65.8,344.0,63.0,13.0,16.0,81.3,7.0,11.0,63.6,1.0,5.0,20.0,0.0,1.0,1.0,0.0,0.0,2.0,33.0,5.0,1.0,0.0,4.0,3.0,0.0,3.0,1.0,1.0,0.0,22.0,9.0,7.0,8.0,25.0,4.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,2.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,31.0,5.0,16.1,9.0,13.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,11.0,28.0,16.0,1.0,44.0,1.0,3.0,33.3,1.0,0.0,34.0,225.0,114.0,41.0,30.0,73.2,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2018/2019,SerieA
Roberto Piccoli,it ITA,FW,Atalanta,17,2001,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.44,0.0,0.44,0.44,0.44,0.5,2.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.12,-0.2,-0.2,3.0,8.0,37.5,34.0,0.0,3.0,3.0,100.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,5.0,1.0,20.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,15.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,19.0,30.0,16.0,53.3,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,50.0,2018/2019,SerieA
Andrea Pinamonti,it ITA,FW,Frosinone,19,1999,27.0,17.0,1625.0,5.0,3.0,0.0,0.0,2.0,0.0,0.28,0.17,0.44,0.28,0.44,5.9,5.9,0.9,0.33,0.05,0.38,0.33,0.38,18.1,58.0,16.0,0.0,27.6,3.21,0.89,0.09,0.31,0.1,-0.9,-0.9,299.0,410.0,72.9,4601.0,705.0,165.0,205.0,80.5,96.0,133.0,72.2,28.0,39.0,71.8,2.1,19.0,15.0,11.0,4.0,22.0,398.0,12.0,0.0,1.0,116.0,9.0,13.0,0.0,0.0,0.0,0.0,236.0,114.0,60.0,41.0,288.0,32.0,1.0,14.0,3.0,6.0,12.0,18.0,39.0,2.16,30.0,0.0,3.0,4.0,1.0,8.0,0.44,6.0,0.0,0.0,2.0,0.0,0.0,15.0,8.0,2.0,9.0,4.0,2.0,21.0,9.5,19.0,487.0,100.0,20.5,49.0,243.0,195.0,12.0,2.0,0.0,10.0,4.0,14.0,0.0,630.0,15.0,61.0,308.0,293.0,82.0,618.0,16.0,30.0,53.3,17.0,1.0,429.0,2183.0,900.0,906.0,467.0,51.5,43.0,30.0,0.0,30.0,31.0,8.0,0.0,0.0,0.0,79.0,39.0,84.0,31.7,2018/2019,SerieA
Carlo Pinsoglio,it ITA,GK,Juventus,28,1990,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,77.8,868.0,498.0,2.0,2.0,100.0,14.0,14.0,100.0,12.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,14.0,16.0,15.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,36.0,37.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,15.0,80.0,36.0,14.0,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2018/2019,SerieA
Fabio Pisacane,it ITA,DF,Cagliari,32,1986,27.0,24.0,2266.0,1.0,1.0,0.0,0.0,6.0,0.0,0.04,0.04,0.08,0.04,0.08,0.8,0.8,0.5,0.03,0.02,0.05,0.03,0.05,25.2,9.0,1.0,0.0,11.1,0.36,0.04,0.11,1.0,0.09,0.2,0.2,958.0,1156.0,82.9,20003.0,5879.0,302.0,334.0,90.4,455.0,523.0,87.0,187.0,272.0,68.8,0.5,2.0,33.0,1.0,0.0,42.0,1108.0,48.0,20.0,0.0,155.0,27.0,1.0,0.0,0.0,0.0,0.0,798.0,128.0,230.0,247.0,777.0,72.0,28.0,10.0,3.0,19.0,17.0,13.0,7.0,0.28,6.0,0.0,0.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,32.0,9.0,3.0,19.0,43.0,44.2,24.0,196.0,56.0,28.6,123.0,61.0,12.0,37.0,18.0,0.0,19.0,17.0,119.0,5.0,1405.0,189.0,771.0,651.0,63.0,19.0,1358.0,3.0,7.0,42.9,4.0,0.0,865.0,5128.0,2295.0,834.0,813.0,97.5,5.0,9.0,0.0,27.0,19.0,0.0,0.0,0.0,0.0,305.0,43.0,39.0,52.4,2018/2019,SerieA
Marko Pjaca,hr CRO,"FW,MF",Fiorentina,23,1995,19.0,8.0,750.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.12,0.24,0.12,0.24,1.8,1.8,1.0,0.22,0.12,0.34,0.22,0.34,8.3,19.0,7.0,0.0,36.8,2.28,0.84,0.05,0.14,0.1,-0.8,-0.8,176.0,238.0,73.9,2890.0,684.0,94.0,114.0,82.5,61.0,78.0,78.2,17.0,29.0,58.6,0.0,16.0,11.0,8.0,1.0,19.0,232.0,6.0,0.0,0.0,39.0,10.0,15.0,2.0,0.0,0.0,0.0,171.0,30.0,37.0,25.0,192.0,11.0,3.0,3.0,0.0,6.0,5.0,16.0,32.0,3.84,22.0,1.0,5.0,3.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,3.0,3.0,2.0,8.0,25.0,6.0,90.0,25.0,27.8,26.0,41.0,23.0,8.0,0.0,0.0,8.0,4.0,4.0,0.0,352.0,6.0,37.0,142.0,198.0,42.0,346.0,16.0,35.0,45.7,18.0,1.0,279.0,1910.0,1269.0,341.0,262.0,76.8,19.0,17.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,55.0,8.0,11.0,42.1,2018/2019,SerieA
Miralem Pjanić,ba BIH,MF,Juventus,28,1990,31.0,27.0,2280.0,2.0,6.0,0.0,0.0,6.0,1.0,0.08,0.24,0.32,0.08,0.32,1.5,1.5,6.2,0.06,0.25,0.3,0.06,0.3,25.3,30.0,8.0,5.0,26.7,1.18,0.32,0.07,0.25,0.05,0.5,0.5,1826.0,2075.0,88.0,38294.0,9633.0,638.0,684.0,93.3,816.0,875.0,93.3,353.0,476.0,74.2,-0.2,75.0,191.0,33.0,6.0,160.0,1834.0,241.0,129.0,4.0,261.0,130.0,33.0,97.0,13.0,5.0,6.0,1484.0,220.0,371.0,143.0,1860.0,55.0,5.0,7.0,7.0,19.0,26.0,21.0,113.0,4.46,65.0,41.0,0.0,2.0,1.0,9.0,0.36,3.0,3.0,0.0,1.0,0.0,1.0,40.0,18.0,13.0,20.0,7.0,14.0,64.0,21.9,50.0,486.0,114.0,23.5,150.0,252.0,84.0,37.0,6.0,0.0,31.0,33.0,12.0,2.0,2272.0,47.0,431.0,1344.0,627.0,25.0,2035.0,16.0,22.0,72.7,17.0,0.0,1602.0,6870.0,3443.0,1717.0,1628.0,94.8,14.0,21.0,1.0,37.0,21.0,0.0,0.0,0.0,0.0,248.0,5.0,18.0,21.7,2018/2019,SerieA
Andrea Poli,it ITA,MF,Bologna,28,1989,30.0,23.0,1932.0,4.0,1.0,0.0,0.0,5.0,0.0,0.19,0.05,0.23,0.19,0.23,3.5,3.5,0.9,0.16,0.04,0.2,0.16,0.2,21.5,32.0,10.0,0.0,31.3,1.49,0.47,0.13,0.4,0.11,0.5,0.5,668.0,765.0,87.3,11180.0,2880.0,331.0,356.0,93.0,267.0,292.0,91.4,59.0,86.0,68.6,0.1,13.0,75.0,12.0,2.0,54.0,736.0,29.0,16.0,5.0,144.0,16.0,12.0,0.0,0.0,0.0,0.0,626.0,68.0,71.0,124.0,611.0,15.0,13.0,1.0,1.0,7.0,14.0,25.0,32.0,1.49,25.0,1.0,2.0,3.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,67.0,49.0,37.0,21.0,9.0,24.0,74.0,32.4,50.0,662.0,181.0,27.3,240.0,304.0,118.0,42.0,5.0,0.0,37.0,32.0,14.0,2.0,1021.0,21.0,248.0,542.0,295.0,50.0,996.0,15.0,29.0,51.7,18.0,2.0,751.0,3663.0,1860.0,773.0,645.0,83.4,26.0,22.0,0.0,32.0,32.0,3.0,0.0,1.0,0.0,164.0,4.0,22.0,15.4,2018/2019,SerieA
Matteo Politano,it ITA,"FW,MF",Inter,24,1993,36.0,31.0,2549.0,5.0,6.0,0.0,0.0,4.0,1.0,0.18,0.21,0.39,0.18,0.39,5.4,5.4,6.4,0.19,0.23,0.42,0.19,0.42,28.3,80.0,23.0,2.0,28.8,2.82,0.81,0.06,0.22,0.07,-0.4,-0.4,1070.0,1476.0,72.5,19708.0,5904.0,470.0,583.0,80.6,443.0,563.0,78.7,137.0,272.0,50.4,-0.4,63.0,66.0,65.0,19.0,130.0,1299.0,177.0,33.0,5.0,239.0,63.0,124.0,99.0,7.0,5.0,5.0,942.0,188.0,346.0,1210.0,183.0,30.0,44.0,4.0,7.0,31.0,39.0,53.0,124.0,4.38,85.0,23.0,5.0,6.0,5.0,12.0,0.42,9.0,1.0,1.0,0.0,1.0,0.0,18.0,9.0,8.0,7.0,3.0,6.0,33.0,18.2,27.0,486.0,109.0,22.4,93.0,198.0,195.0,23.0,2.0,0.0,21.0,16.0,7.0,0.0,1789.0,14.0,149.0,658.0,1137.0,118.0,1623.0,45.0,82.0,54.9,50.0,0.0,1371.0,10976.0,6466.0,1587.0,1341.0,84.5,36.0,55.0,0.0,14.0,44.0,3.0,1.0,0.0,0.0,182.0,5.0,21.0,19.2,2018/2019,SerieA
Giacomo Poluzzi,it ITA,GK,SPAL,30,1988,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,53.0,21.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018/2019,SerieA
Manolo Portanova,it ITA,MF,Juventus,18,2000,1.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,133.0,29.0,0.0,3.0,0.0,6.0,7.0,85.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,4.0,36.4,4.0,6.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,17.0,1.0,4.0,12.0,3.0,1.0,17.0,1.0,2.0,50.0,1.0,1.0,12.0,77.0,44.0,11.0,9.0,81.8,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2018/2019,SerieA
Dennis Praet,be BEL,MF,Sampdoria,24,1994,34.0,33.0,2890.0,2.0,3.0,0.0,0.0,6.0,0.0,0.06,0.09,0.16,0.06,0.16,1.8,1.8,2.8,0.06,0.09,0.14,0.06,0.14,32.1,34.0,12.0,0.0,35.3,1.06,0.37,0.06,0.17,0.05,0.2,0.2,1560.0,1878.0,83.1,25939.0,6963.0,819.0,908.0,90.2,583.0,683.0,85.4,140.0,223.0,62.8,0.2,37.0,137.0,47.0,14.0,147.0,1786.0,92.0,33.0,6.0,318.0,58.0,76.0,43.0,10.0,6.0,3.0,1414.0,230.0,234.0,125.0,1644.0,74.0,15.0,9.0,7.0,26.0,43.0,56.0,80.0,2.49,62.0,6.0,2.0,2.0,6.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,76.0,55.0,27.0,39.0,10.0,29.0,64.0,45.3,35.0,584.0,141.0,24.1,159.0,294.0,131.0,56.0,3.0,0.0,53.0,22.0,36.0,0.0,2220.0,70.0,391.0,1177.0,807.0,76.0,2134.0,53.0,86.0,61.6,55.0,2.0,1703.0,8616.0,4712.0,1792.0,1613.0,90.0,33.0,37.0,0.0,26.0,41.0,1.0,1.0,0.0,0.0,295.0,14.0,14.0,50.0,2018/2019,SerieA
Silvio Proto,be BEL,GK,Lazio,35,1983,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,65.0,69.2,1805.0,1275.0,2.0,2.0,100.0,13.0,13.0,100.0,30.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,27.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,38.0,0.0,57.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,68.0,72.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,32.0,164.0,72.0,30.0,30.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2018/2019,SerieA
Ivan Provedel,it ITA,GK,Empoli,24,1994,16.0,16.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.01,0.0,0.01,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,481.0,72.6,11144.0,6713.0,25.0,25.0,100.0,166.0,169.0,98.2,158.0,286.0,55.2,-0.2,3.0,6.0,0.0,0.0,0.0,292.0,189.0,63.0,0.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,223.0,39.0,219.0,33.0,329.0,0.0,0.0,101.0,1.0,15.0,2.0,1.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,503.0,529.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,216.0,1063.0,658.0,157.0,157.0,100.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,71.0,0.0,0.0,0.0,2018/2019,SerieA
Manuel Pucciarelli,it ITA,FW,Chievo,27,1991,10.0,3.0,302.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,3.4,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.02,0.0,0.0,73.0,98.0,74.5,977.0,111.0,43.0,57.0,75.4,24.0,28.0,85.7,1.0,3.0,33.3,0.0,2.0,4.0,0.0,0.0,0.0,92.0,6.0,3.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,72.0,16.0,10.0,16.0,73.0,6.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,0.89,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,1.0,3.0,6.0,50.0,3.0,98.0,21.0,21.4,27.0,48.0,23.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,134.0,1.0,16.0,74.0,53.0,4.0,130.0,2.0,6.0,33.3,2.0,0.0,104.0,570.0,282.0,135.0,95.0,70.4,10.0,8.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,20.0,3.0,6.0,33.3,2018/2019,SerieA
Erick Pulgar,cl CHI,MF,Bologna,24,1994,28.0,27.0,2357.0,6.0,2.0,5.0,5.0,6.0,1.0,0.23,0.08,0.31,0.04,0.11,4.8,1.0,3.1,0.18,0.12,0.3,0.04,0.16,26.2,28.0,5.0,5.0,17.9,1.07,0.19,0.04,0.2,0.04,1.2,0.0,1248.0,1591.0,78.4,25775.0,8442.0,451.0,511.0,88.3,550.0,647.0,85.0,227.0,394.0,57.6,-1.1,56.0,125.0,20.0,3.0,143.0,1328.0,263.0,135.0,3.0,215.0,72.0,38.0,103.0,22.0,7.0,11.0,1037.0,180.0,374.0,146.0,1349.0,56.0,2.0,4.0,5.0,34.0,33.0,27.0,103.0,3.93,54.0,39.0,1.0,2.0,3.0,11.0,0.42,4.0,4.0,0.0,1.0,0.0,2.0,79.0,53.0,42.0,29.0,8.0,31.0,81.0,38.3,50.0,532.0,163.0,30.6,230.0,242.0,60.0,43.0,6.0,0.0,37.0,46.0,50.0,1.0,1880.0,99.0,449.0,1075.0,456.0,15.0,1622.0,22.0,32.0,68.8,24.0,2.0,1105.0,5540.0,2793.0,1035.0,995.0,96.1,18.0,21.0,0.0,31.0,34.0,0.0,0.0,0.0,1.0,369.0,41.0,23.0,64.1,2018/2019,SerieA
Ignacio Pussetto,ar ARG,"FW,MF",Udinese,22,1995,35.0,24.0,2178.0,4.0,4.0,0.0,0.0,8.0,0.0,0.17,0.17,0.33,0.17,0.33,5.3,5.3,2.1,0.22,0.09,0.3,0.22,0.3,24.2,58.0,17.0,0.0,29.3,2.4,0.7,0.07,0.24,0.09,-1.3,-1.3,503.0,720.0,69.9,7821.0,2244.0,295.0,381.0,77.4,160.0,225.0,71.1,39.0,70.0,55.7,1.9,22.0,33.0,16.0,5.0,53.0,648.0,72.0,10.0,0.0,167.0,13.0,22.0,2.0,0.0,0.0,0.0,428.0,153.0,139.0,46.0,504.0,55.0,43.0,8.0,1.0,22.0,10.0,37.0,75.0,3.1,41.0,1.0,11.0,4.0,9.0,10.0,0.41,5.0,0.0,1.0,1.0,2.0,0.0,65.0,51.0,29.0,24.0,12.0,16.0,48.0,33.3,32.0,554.0,119.0,21.5,133.0,255.0,166.0,56.0,3.0,0.0,53.0,24.0,29.0,0.0,1146.0,37.0,177.0,567.0,503.0,112.0,1080.0,51.0,99.0,51.5,53.0,2.0,765.0,5679.0,3565.0,1146.0,732.0,63.9,72.0,61.0,0.0,53.0,57.0,22.0,2.0,0.0,0.0,147.0,80.0,103.0,43.7,2018/2019,SerieA
Fabio Quagliarella,it ITA,FW,Sampdoria,35,1983,37.0,37.0,3199.0,26.0,8.0,9.0,10.0,1.0,0.0,0.73,0.23,0.96,0.48,0.7,21.3,13.8,4.2,0.6,0.12,0.72,0.39,0.51,35.5,130.0,48.0,7.0,36.9,3.66,1.35,0.13,0.35,0.11,4.7,3.2,627.0,929.0,67.5,9715.0,1992.0,362.0,469.0,77.2,191.0,293.0,65.2,56.0,105.0,53.3,3.8,37.0,41.0,31.0,5.0,63.0,853.0,76.0,5.0,3.0,183.0,32.0,42.0,0.0,0.0,0.0,0.0,586.0,189.0,154.0,163.0,678.0,53.0,6.0,16.0,1.0,19.0,31.0,44.0,78.0,2.19,56.0,0.0,4.0,10.0,6.0,18.0,0.51,13.0,0.0,2.0,3.0,0.0,0.0,16.0,12.0,8.0,4.0,4.0,4.0,23.0,17.4,19.0,726.0,161.0,22.2,58.0,307.0,361.0,39.0,4.0,0.0,35.0,7.0,20.0,0.0,1369.0,22.0,116.0,568.0,743.0,204.0,1278.0,35.0,61.0,57.4,39.0,4.0,965.0,3937.0,1382.0,1799.0,1009.0,56.1,80.0,60.0,0.0,32.0,58.0,37.0,0.0,0.0,0.0,166.0,21.0,50.0,29.6,2018/2019,SerieA
Ivan Radovanović,rs SRB,MF,Genoa,29,1988,16.0,15.0,1278.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.03,0.01,0.04,0.03,0.04,14.2,22.0,3.0,0.0,13.6,1.55,0.21,0.0,0.0,0.02,-0.4,-0.4,563.0,674.0,83.5,12070.0,2717.0,181.0,201.0,90.0,261.0,293.0,89.1,117.0,169.0,69.2,-0.1,4.0,68.0,9.0,2.0,55.0,629.0,45.0,39.0,2.0,144.0,24.0,3.0,1.0,0.0,1.0,0.0,455.0,69.0,150.0,66.0,549.0,26.0,5.0,4.0,4.0,11.0,8.0,7.0,26.0,1.83,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,16.0,7.0,2.0,9.0,24.0,37.5,15.0,201.0,62.0,30.8,94.0,85.0,22.0,20.0,5.0,0.0,15.0,12.0,43.0,1.0,811.0,26.0,188.0,546.0,122.0,4.0,768.0,6.0,6.0,100.0,6.0,0.0,524.0,2854.0,1382.0,488.0,466.0,95.5,4.0,5.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,191.0,36.0,15.0,70.6,2018/2019,SerieA
Ivan Radovanović,rs SRB,MF,Chievo,29,1988,19.0,19.0,1706.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.03,0.02,0.05,0.03,0.05,19.0,30.0,2.0,1.0,6.7,1.58,0.11,0.0,0.0,0.02,-0.6,-0.6,872.0,1038.0,84.0,20152.0,5586.0,276.0,318.0,86.8,370.0,420.0,88.1,218.0,285.0,76.5,-0.4,8.0,103.0,5.0,0.0,97.0,984.0,54.0,54.0,2.0,155.0,93.0,4.0,0.0,0.0,0.0,0.0,703.0,98.0,237.0,118.0,847.0,55.0,0.0,4.0,2.0,17.0,14.0,7.0,24.0,1.27,22.0,0.0,1.0,1.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,16.0,15.0,1.0,10.0,33.0,30.3,23.0,266.0,76.0,28.6,117.0,122.0,27.0,28.0,9.0,0.0,19.0,20.0,30.0,1.0,1188.0,53.0,338.0,799.0,139.0,5.0,1137.0,9.0,10.0,90.0,9.0,0.0,824.0,3787.0,1886.0,818.0,786.0,96.1,6.0,7.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,225.0,15.0,16.0,48.4,2018/2019,SerieA
