player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,League
Matthew Lowton,eng ENG,DF,Burnley,31-203,1989,10.0,10.0,900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.01,0.03,0.04,0.01,0.04,10.0,4.0,1.0,0.0,25.0,0.4,0.1,0.0,0.0,0.02,-0.1,-0.1,299.0,429.0,69.7,6030.0,2564.0,124.0,136.0,91.2,113.0,155.0,72.9,57.0,127.0,44.9,-0.3,2.0,36.0,4.0,1.0,29.0,344.0,85.0,11.0,0.0,36.0,9.0,9.0,0.0,0.0,0.0,0.0,199.0,68.0,162.0,31.0,293.0,26.0,74.0,1.0,1.0,11.0,3.0,9.0,7.0,0.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,9.0,11.0,1.0,12.0,23.0,52.2,11.0,86.0,20.0,23.3,37.0,44.0,5.0,25.0,4.0,0.0,21.0,12.0,31.0,0.0,528.0,44.0,174.0,282.0,100.0,3.0,444.0,5.0,9.0,55.6,6.0,1.0,249.0,1353.0,889.0,266.0,256.0,96.2,4.0,8.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,96.0,8.0,9.0,47.1,2020/2021,Premier League
David Luiz,br BRA,DF,Arsenal,33-251,1987,8.0,6.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.03,0.01,0.04,0.03,0.04,5.3,4.0,0.0,2.0,0.0,0.75,0.0,0.0,0.0,0.04,-0.2,-0.2,322.0,380.0,84.7,7928.0,1940.0,53.0,57.0,93.0,184.0,193.0,95.3,85.0,125.0,68.0,0.0,1.0,28.0,4.0,0.0,21.0,368.0,12.0,10.0,2.0,46.0,13.0,1.0,0.0,0.0,0.0,0.0,284.0,37.0,59.0,57.0,304.0,12.0,2.0,1.0,2.0,11.0,5.0,5.0,3.0,0.56,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,6.0,0.0,2.0,2.0,100.0,0.0,35.0,10.0,28.6,20.0,13.0,2.0,15.0,7.0,0.0,8.0,3.0,23.0,1.0,435.0,70.0,231.0,224.0,18.0,2.0,423.0,1.0,1.0,100.0,1.0,0.0,292.0,2155.0,1418.0,338.0,332.0,98.2,0.0,1.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,38.0,7.0,5.0,58.3,2020/2021,Premier League
Douglas Luiz,br BRA,MF,Aston Villa,22-234,1998,13.0,13.0,1132.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.08,0.08,0.0,0.08,0.4,0.4,0.6,0.03,0.04,0.07,0.03,0.07,12.6,11.0,4.0,0.0,36.4,0.87,0.32,0.0,0.0,0.03,-0.4,-0.4,496.0,581.0,85.4,10472.0,2421.0,163.0,180.0,90.6,216.0,241.0,89.6,101.0,127.0,79.5,0.4,11.0,57.0,10.0,2.0,47.0,554.0,27.0,23.0,0.0,72.0,24.0,5.0,0.0,0.0,0.0,0.0,387.0,75.0,119.0,58.0,460.0,39.0,1.0,8.0,3.0,3.0,5.0,12.0,26.0,2.07,23.0,2.0,0.0,1.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,11.0,12.0,1.0,9.0,24.0,37.5,15.0,204.0,52.0,25.5,71.0,105.0,28.0,20.0,5.0,0.0,15.0,6.0,16.0,0.0,688.0,41.0,170.0,409.0,164.0,8.0,665.0,10.0,13.0,76.9,10.0,0.0,425.0,2828.0,1672.0,451.0,420.0,93.1,8.0,8.0,1.0,19.0,20.0,0.0,0.0,0.0,0.0,166.0,18.0,14.0,56.3,2020/2021,Premier League
John Lundstram,eng ENG,MF,Sheffield Utd,26-315,1994,12.0,9.0,768.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.12,0.12,0.0,0.12,1.6,0.9,0.7,0.19,0.09,0.28,0.1,0.19,8.5,10.0,4.0,1.0,40.0,1.17,0.47,0.0,0.0,0.09,-1.6,-0.9,301.0,393.0,76.6,5281.0,1514.0,148.0,165.0,89.7,109.0,130.0,83.8,34.0,78.0,43.6,0.3,12.0,31.0,5.0,1.0,33.0,355.0,38.0,7.0,1.0,71.0,23.0,17.0,18.0,12.0,4.0,2.0,255.0,54.0,84.0,100.0,273.0,5.0,4.0,1.0,1.0,9.0,9.0,8.0,20.0,2.34,15.0,4.0,0.0,0.0,0.0,1.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,4.0,1.0,3.0,17.0,17.6,14.0,114.0,28.0,24.6,36.0,54.0,24.0,14.0,5.0,0.0,9.0,7.0,8.0,1.0,466.0,12.0,68.0,225.0,201.0,16.0,428.0,5.0,7.0,71.4,5.0,0.0,290.0,1750.0,748.0,355.0,316.0,89.0,6.0,6.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,66.0,10.0,4.0,71.4,2020/2021,Premier League
Alexis Mac Allister,ar ARG,"MF,DF",Brighton,22-005,1998,4.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.38,1.38,1.38,0.1,0.1,0.0,0.11,0.0,0.11,0.11,0.11,0.7,2.0,1.0,0.0,50.0,2.77,1.38,0.5,1.0,0.04,0.9,0.9,16.0,22.0,72.7,224.0,54.0,10.0,13.0,76.9,5.0,6.0,83.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,2.0,21.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,3.0,8.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,1.0,2.0,50.0,1.0,19.0,6.0,31.6,9.0,8.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,36.0,1.0,11.0,9.0,17.0,0.0,35.0,3.0,5.0,60.0,3.0,0.0,25.0,140.0,58.0,23.0,19.0,82.6,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,2020/2021,Premier League
James Maddison,eng ENG,"MF,FW",Leicester City,24-036,1996,14.0,9.0,886.0,3.0,2.0,0.0,0.0,3.0,0.0,0.3,0.2,0.51,0.3,0.51,1.2,1.2,1.8,0.13,0.19,0.31,0.13,0.31,9.8,26.0,7.0,5.0,26.9,2.64,0.71,0.12,0.43,0.05,1.8,1.8,391.0,503.0,77.7,6778.0,1772.0,204.0,234.0,87.2,124.0,143.0,86.7,52.0,101.0,51.5,0.2,26.0,32.0,17.0,1.0,48.0,433.0,70.0,24.0,3.0,73.0,18.0,18.0,40.0,9.0,21.0,3.0,350.0,56.0,97.0,41.0,447.0,12.0,0.0,2.0,1.0,4.0,15.0,17.0,47.0,4.77,24.0,12.0,2.0,1.0,6.0,7.0,0.71,3.0,1.0,0.0,0.0,2.0,0.0,16.0,9.0,3.0,6.0,7.0,5.0,11.0,45.5,6.0,163.0,43.0,26.4,30.0,79.0,54.0,5.0,0.0,0.0,5.0,9.0,3.0,0.0,636.0,2.0,46.0,318.0,314.0,31.0,573.0,14.0,26.0,53.8,14.0,0.0,447.0,2594.0,1347.0,582.0,466.0,80.1,21.0,20.0,0.0,9.0,33.0,3.0,2.0,0.0,0.0,58.0,1.0,10.0,9.1,2020/2021,Premier League
Harry Maguire,eng ENG,DF,Manchester Utd,27-299,1993,14.0,14.0,1260.0,1.0,0.0,0.0,0.0,3.0,0.0,0.07,0.0,0.07,0.07,0.07,1.2,1.2,0.1,0.08,0.01,0.09,0.08,0.09,14.0,19.0,4.0,0.0,21.1,1.36,0.29,0.05,0.25,0.06,-0.2,-0.2,742.0,855.0,86.8,16497.0,4797.0,192.0,217.0,88.5,403.0,439.0,91.8,142.0,189.0,75.1,-0.1,2.0,63.0,2.0,0.0,27.0,831.0,24.0,19.0,0.0,92.0,32.0,1.0,0.0,0.0,0.0,0.0,630.0,63.0,162.0,123.0,646.0,50.0,5.0,4.0,3.0,14.0,7.0,3.0,12.0,0.86,8.0,0.0,1.0,1.0,1.0,2.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0,12.0,8.0,9.0,3.0,0.0,5.0,11.0,45.5,6.0,80.0,33.0,41.3,48.0,31.0,1.0,17.0,9.0,0.0,8.0,24.0,62.0,0.0,990.0,156.0,532.0,459.0,62.0,21.0,968.0,1.0,3.0,33.3,1.0,0.0,612.0,3821.0,2159.0,691.0,678.0,98.1,2.0,3.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,168.0,53.0,16.0,76.8,2020/2021,Premier League
Riyad Mahrez,dz ALG,"FW,DF",Manchester City,29-312,1991,10.0,9.0,765.0,4.0,1.0,0.0,0.0,0.0,0.0,0.47,0.12,0.59,0.47,0.59,2.3,2.3,2.9,0.27,0.34,0.61,0.27,0.61,8.5,25.0,11.0,1.0,44.0,2.94,1.29,0.16,0.36,0.09,1.7,1.7,338.0,413.0,81.8,5555.0,1245.0,172.0,189.0,91.0,131.0,152.0,86.2,25.0,46.0,54.3,-1.9,21.0,17.0,20.0,3.0,34.0,373.0,40.0,6.0,5.0,61.0,9.0,16.0,26.0,14.0,0.0,1.0,301.0,47.0,65.0,371.0,22.0,4.0,6.0,1.0,0.0,8.0,6.0,15.0,36.0,4.24,26.0,5.0,1.0,2.0,1.0,2.0,0.24,0.0,1.0,1.0,0.0,0.0,0.0,13.0,10.0,2.0,5.0,6.0,6.0,19.0,31.6,13.0,103.0,24.0,23.3,12.0,48.0,43.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,527.0,2.0,25.0,203.0,334.0,55.0,488.0,13.0,35.0,37.1,15.0,0.0,391.0,2245.0,1132.0,500.0,413.0,82.6,17.0,18.0,0.0,9.0,8.0,1.0,0.0,0.0,0.0,47.0,9.0,7.0,56.3,2020/2021,Premier League
Ainsley Maitland-Niles,eng ENG,DF,Arsenal,23-122,1997,8.0,4.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.03,0.03,0.01,0.03,4.3,1.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.03,0.0,0.0,165.0,213.0,77.5,3188.0,828.0,67.0,82.0,81.7,79.0,91.0,86.8,19.0,35.0,54.3,-0.1,2.0,12.0,2.0,1.0,11.0,183.0,30.0,3.0,1.0,19.0,8.0,4.0,0.0,0.0,0.0,0.0,143.0,43.0,27.0,37.0,141.0,5.0,27.0,0.0,1.0,5.0,4.0,6.0,7.0,1.63,5.0,1.0,0.0,0.0,1.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.0,12.0,8.0,6.0,5.0,1.0,6.0,9.0,66.7,3.0,88.0,21.0,23.9,39.0,35.0,14.0,12.0,3.0,0.0,9.0,12.0,9.0,1.0,268.0,14.0,95.0,125.0,65.0,7.0,239.0,2.0,7.0,28.6,2.0,0.0,155.0,821.0,439.0,173.0,150.0,86.7,7.0,5.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,36.0,4.0,2.0,66.7,2020/2021,Premier League
Sadio Mané,sn SEN,FW,Liverpool,28-263,1992,14.0,13.0,1150.0,6.0,2.0,0.0,0.0,2.0,0.0,0.47,0.16,0.63,0.47,0.63,7.3,7.3,2.0,0.57,0.15,0.73,0.57,0.73,12.8,43.0,19.0,0.0,44.2,3.37,1.49,0.14,0.32,0.17,-1.3,-1.3,323.0,434.0,74.4,5383.0,1063.0,165.0,204.0,80.9,117.0,150.0,78.0,32.0,49.0,65.3,0.0,20.0,15.0,18.0,2.0,35.0,427.0,7.0,1.0,1.0,85.0,9.0,25.0,0.0,0.0,0.0,0.0,309.0,69.0,56.0,111.0,284.0,13.0,6.0,11.0,1.0,4.0,15.0,22.0,50.0,3.91,34.0,0.0,3.0,5.0,7.0,6.0,0.47,2.0,0.0,0.0,2.0,1.0,0.0,17.0,13.0,4.0,7.0,6.0,6.0,12.0,50.0,6.0,180.0,62.0,34.4,22.0,64.0,94.0,16.0,2.0,0.0,14.0,7.0,2.0,0.0,645.0,8.0,44.0,250.0,412.0,105.0,638.0,32.0,51.0,62.7,33.0,2.0,474.0,3456.0,1959.0,753.0,523.0,69.5,39.0,34.0,0.0,25.0,37.0,12.0,1.0,0.0,0.0,59.0,13.0,32.0,28.9,2020/2021,Premier League
Javier Manquillo,es ESP,DF,Newcastle Utd,26-238,1994,6.0,5.0,460.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.04,0.04,0.0,0.04,5.1,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.02,0.0,0.0,158.0,214.0,73.8,2567.0,1096.0,90.0,96.0,93.8,50.0,69.0,72.5,14.0,36.0,38.9,-0.2,3.0,5.0,2.0,1.0,12.0,174.0,40.0,3.0,0.0,24.0,8.0,11.0,0.0,0.0,0.0,0.0,115.0,46.0,53.0,13.0,155.0,6.0,37.0,0.0,0.0,4.0,2.0,10.0,5.0,0.98,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,6.0,7.0,1.0,4.0,6.0,66.7,2.0,56.0,18.0,32.1,30.0,20.0,6.0,8.0,1.0,0.0,7.0,3.0,11.0,0.0,262.0,17.0,78.0,113.0,90.0,4.0,223.0,2.0,5.0,40.0,2.0,0.0,144.0,963.0,570.0,170.0,147.0,86.5,7.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,38.0,6.0,6.0,50.0,2020/2021,Premier League
Fernando Marçal,br BRA,DF,Wolves,31-314,1989,10.0,7.0,571.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.01,0.02,0.03,0.01,0.03,6.3,2.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.03,-0.1,-0.1,285.0,338.0,84.3,5089.0,1895.0,144.0,153.0,94.1,109.0,127.0,85.8,31.0,52.0,59.6,-0.1,3.0,15.0,2.0,1.0,23.0,282.0,56.0,6.0,1.0,43.0,3.0,9.0,0.0,0.0,0.0,0.0,188.0,74.0,76.0,234.0,36.0,12.0,50.0,0.0,2.0,3.0,2.0,5.0,3.0,0.47,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,4.0,0.0,2.0,6.0,33.3,4.0,58.0,19.0,32.8,30.0,18.0,10.0,17.0,2.0,0.0,15.0,7.0,22.0,0.0,406.0,25.0,143.0,198.0,88.0,2.0,353.0,7.0,9.0,77.8,8.0,1.0,236.0,1213.0,699.0,249.0,238.0,95.6,3.0,8.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,49.0,8.0,11.0,42.1,2020/2021,Premier League
Solly March,eng ENG,DF,Brighton,26-162,1994,14.0,14.0,1200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.15,0.07,0.23,0.15,0.23,1.2,1.2,1.3,0.09,0.1,0.18,0.09,0.18,13.3,16.0,4.0,1.0,25.0,1.2,0.3,0.13,0.5,0.07,0.8,0.8,538.0,760.0,70.8,10074.0,3355.0,251.0,289.0,86.9,210.0,274.0,76.6,73.0,160.0,45.6,-0.3,19.0,35.0,25.0,9.0,63.0,609.0,151.0,17.0,0.0,102.0,34.0,56.0,27.0,12.0,10.0,0.0,390.0,143.0,227.0,574.0,46.0,23.0,107.0,4.0,4.0,9.0,14.0,42.0,40.0,3.0,31.0,5.0,3.0,1.0,0.0,3.0,0.23,2.0,1.0,0.0,0.0,0.0,0.0,37.0,23.0,20.0,12.0,5.0,10.0,17.0,58.8,7.0,167.0,46.0,27.5,61.0,54.0,52.0,37.0,3.0,0.0,34.0,13.0,9.0,0.0,911.0,37.0,210.0,362.0,416.0,44.0,768.0,27.0,37.0,73.0,28.0,1.0,586.0,4687.0,2769.0,615.0,527.0,85.7,10.0,21.0,0.0,18.0,17.0,1.0,0.0,1.0,0.0,135.0,8.0,16.0,33.3,2020/2021,Premier League
Pablo Marí,es ESP,DF,Arsenal,27-120,1993,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,79.2,422.0,86.0,5.0,5.0,100.0,11.0,12.0,91.7,3.0,7.0,42.9,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,5.0,19.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,8.0,3.0,37.5,4.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,11.0,0.0,40.0,7.0,26.0,15.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,69.0,34.0,22.0,20.0,90.9,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,66.7,2020/2021,Premier League
Anthony Martial,fr FRA,FW,Manchester Utd,25-024,1995,10.0,9.0,708.0,1.0,3.0,0.0,0.0,0.0,1.0,0.13,0.38,0.51,0.13,0.51,2.8,2.8,1.6,0.36,0.21,0.56,0.36,0.56,7.9,20.0,8.0,0.0,40.0,2.54,1.02,0.05,0.13,0.14,-1.8,-1.8,171.0,215.0,79.5,2474.0,488.0,99.0,113.0,87.6,56.0,69.0,81.2,7.0,9.0,77.8,1.4,8.0,11.0,8.0,0.0,20.0,205.0,10.0,2.0,4.0,50.0,1.0,6.0,0.0,0.0,0.0,0.0,179.0,20.0,16.0,30.0,170.0,7.0,1.0,1.0,2.0,3.0,4.0,12.0,21.0,2.67,14.0,0.0,2.0,2.0,3.0,6.0,0.76,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,87.0,29.0,33.3,4.0,29.0,54.0,9.0,2.0,0.0,7.0,0.0,3.0,0.0,319.0,5.0,17.0,137.0,183.0,59.0,311.0,19.0,25.0,76.0,19.0,0.0,255.0,1696.0,877.0,397.0,258.0,65.0,20.0,26.0,0.0,7.0,14.0,8.0,2.0,0.0,0.0,32.0,9.0,15.0,37.5,2020/2021,Premier League
Martinelli,br BRA,FW,Arsenal,19-194,2001,2.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.6,0.6,0.6,1.0,5.0,2.0,0.0,40.0,5.0,2.0,0.0,0.0,0.12,-0.6,-0.6,12.0,18.0,66.7,176.0,43.0,7.0,11.0,63.6,4.0,5.0,80.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,6.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,33.3,4.0,21.0,1.0,4.8,4.0,6.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,37.0,1.0,7.0,9.0,23.0,8.0,37.0,3.0,5.0,60.0,3.0,0.0,25.0,159.0,88.0,33.0,19.0,57.6,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,2020/2021,Premier League
Emiliano Martínez,ar ARG,GK,Aston Villa,28-118,1992,14.0,14.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,449.0,61.9,10126.0,6723.0,24.0,24.0,100.0,128.0,129.0,99.2,124.0,294.0,42.2,0.0,0.0,9.0,0.0,0.0,0.0,316.0,133.0,46.0,0.0,36.0,19.0,0.0,0.0,0.0,0.0,0.0,166.0,14.0,269.0,34.0,304.0,0.0,0.0,51.0,1.0,15.0,1.0,1.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,465.0,397.0,462.0,5.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,232.0,1059.0,662.0,201.0,199.0,99.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,2020/2021,Premier League
Arthur Masuaku,cd COD,DF,West Ham,27-052,1993,10.0,10.0,850.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,0.3,0.3,1.6,0.03,0.17,0.2,0.03,0.2,9.4,6.0,2.0,0.0,33.3,0.64,0.21,0.0,0.0,0.05,-0.3,-0.3,388.0,485.0,80.0,6546.0,2246.0,217.0,240.0,90.4,129.0,166.0,77.7,37.0,60.0,61.7,-0.6,11.0,22.0,15.0,10.0,32.0,444.0,41.0,0.0,0.0,84.0,15.0,29.0,0.0,0.0,0.0,0.0,352.0,61.0,72.0,408.0,16.0,11.0,41.0,1.0,3.0,11.0,8.0,21.0,29.0,3.07,20.0,2.0,4.0,2.0,1.0,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,13.0,3.0,1.0,11.0,29.0,37.9,18.0,103.0,34.0,33.0,63.0,26.0,14.0,27.0,0.0,0.0,27.0,3.0,14.0,0.0,590.0,29.0,151.0,287.0,204.0,10.0,549.0,24.0,39.0,61.5,24.0,1.0,413.0,3028.0,2062.0,432.0,397.0,91.9,5.0,15.0,0.0,9.0,8.0,1.0,0.0,1.0,0.0,88.0,8.0,15.0,34.8,2020/2021,Premier League
Juan Mata,es ESP,FW,Manchester Utd,32-245,1988,6.0,4.0,335.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.54,0.54,0.0,0.54,0.3,0.3,0.8,0.09,0.23,0.32,0.09,0.32,3.7,4.0,3.0,0.0,75.0,1.07,0.81,0.0,0.0,0.08,-0.3,-0.3,154.0,186.0,82.8,2357.0,588.0,95.0,104.0,91.3,43.0,52.0,82.7,14.0,24.0,58.3,1.2,8.0,13.0,3.0,1.0,15.0,176.0,10.0,4.0,1.0,33.0,5.0,5.0,6.0,0.0,3.0,3.0,146.0,13.0,27.0,151.0,29.0,2.0,0.0,3.0,1.0,0.0,5.0,3.0,18.0,4.84,12.0,4.0,0.0,2.0,0.0,5.0,1.34,3.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,5.0,44.0,11.0,25.0,9.0,14.0,21.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,212.0,4.0,21.0,98.0,103.0,15.0,203.0,2.0,3.0,66.7,2.0,0.0,146.0,843.0,427.0,209.0,176.0,84.2,4.0,9.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,19.0,1.0,3.0,25.0,2020/2021,Premier League
Nemanja Matić,rs SRB,MF,Manchester Utd,32-150,1988,7.0,5.0,435.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,4.8,3.0,2.0,0.0,66.7,0.62,0.41,0.0,0.0,0.03,-0.1,-0.1,321.0,357.0,89.9,5765.0,1593.0,141.0,151.0,93.4,138.0,149.0,92.6,35.0,44.0,79.5,0.0,2.0,27.0,4.0,1.0,23.0,339.0,18.0,15.0,1.0,57.0,9.0,1.0,0.0,0.0,0.0,0.0,286.0,30.0,41.0,295.0,43.0,9.0,3.0,0.0,2.0,3.0,2.0,8.0,4.0,0.83,4.0,0.0,0.0,0.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,7.0,5.0,0.0,3.0,11.0,27.3,8.0,79.0,28.0,35.4,37.0,40.0,2.0,15.0,1.0,0.0,14.0,2.0,7.0,0.0,409.0,12.0,116.0,257.0,84.0,6.0,394.0,7.0,8.0,87.5,7.0,0.0,263.0,1736.0,1018.0,307.0,292.0,95.1,2.0,7.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,59.0,9.0,2.0,81.8,2020/2021,Premier League
